_AnalysisTag,_FileName,_APK,_FileSize,_DexSize,_VersionCode,_MD5,SSLCertificateSocketFactoryCreateSocket,SSLCertificateSocketFactoryGetInsecure,NetworkSecurityConfig,PinSetExpiry,MissingBackupPin,InsecureBaseConfiguration,AcceptsUserCertificates,SetJavaScriptEnabled,UseCheckPermission,UnsafeDynamicallyLoadedCode,UnsafeNativeCodeLocation,UnsafeProtectedBroadcastReceiver,UnprotectedSMSBroadcastReceiver,AddJavascriptInterface,AuthLeak,SecureRandom,InvalidVectorPath,UsingC2DM,PackagedPrivateKey,PackageManagerGetSignatures,InvalidPermission,PrivateApi,AllowAllHostnameVerifier,TrustAllX509TrustManager,AllowBackup,ExportedPreferenceActivity,SignatureOrSystemPermissions,EllipsizeMaxLines,ExportedService,ExportedContentProvider,ExportedReceiver,GrantAllUris,SetWorldReadable,SetWorldWritable,WorldWriteableFiles,WorldReadableFiles,ExifInterface,HardcodedDebugMode,GetInstance,DeprecatedProvider,HardwareIds,DeletedProvider,GetLocales,BadHostnameVerifier
Banking_r2,81c728fe37a00d71ae8b053f9dce637c9831c28487a6f66f13fc3fd723f83497.apk,com.tiger.nds,936603,395108,1,0c5a4e855d1842f3548a0e761b7cfdba,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0
Banking_r2,d67ff5328ef8c07d7e25cb0011f04405ddd0e93be9e18ee313b6736430686285.apk,com.android.market,128547,209420,13,cf54daad34f49ba5a49d6f4ccbf5ea80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,bef81b985a3dd3d151e4fce74d85a3f42ed5ab7512e190eca5884256cf6ae66c.apk,com.kb.abc,2982739,840624,1,8208ab572b66e9c2420dbbf4023e7590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Banking_r2,cad9a5a4433820c3cd3f826f6d3ed8f0bce710659330b6217d77484572c909a8.apk,com.adobe.flpview,1889742,574128,13,9a0617349c91000b04a0cf887c63c40e,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Banking_r2,9659e85ce7ea9517f70de5c62313fecab427ff902cd097c5e09f69ab7ce6cb30.apk,com.android.market,125181,48792,13,b0f7d45e6c2b282cbc79b30c9a6b3e64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,1c1f4f3cdcbc4bca8d757a54c642f6fcee17201d35ebcaa107ce68731db8fde6.apk,com.note.donote,486886,572368,1,d61524f34844f8e3c85acc20541295f3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0
Banking_r2,60428747c3d712b8346a79a6ec444e806b53a2fe609ef7e18995d8cb728aadff.apk,com.note.donote,487843,574276,1,496d3d15c0d82e7440add9aaa52a24a2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0
Banking_r2,169f0ef6c02afa971b580dc6bf2b7c7a97f18680fc5da6f613e1ad14366eadb1.apk,com.android.market,144548,209412,13,536fb61b7f152c89b5f0134953b66fd7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,8a4b31e4ea4e215e0a47102b9b168f0c8807771a6032abfd8aae6c9eae5a7827.apk,com.a,1543107,1085664,152,06f7673131d4419df598a7dbe238e69a,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0
Banking_r2,3913bd9da661f3e360f3dcdcec84c24212d7a14ff44f842b5d6cca942e92e6f5.apk,com.mix.kr,240332,494860,2,d54f5e05fa52b1fffb4f8994dc61aa7d,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,c48efd283a7a550d28a6ae88209833b3dfa61ff88e90280a9d0dbc9191fccb9b.apk,com.dfoe.dfodf,366349,355460,37,50dfa2d7a959ef4bb19b9c46acc76635,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,e3600aa1e02b0a6b714396e8be36585753954dcecf3673dc9eb39c5530665072.apk,com.wr.abc,5675113,596152,1,3ea41fc5112726c2e01dcc57e1c4d053,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Banking_r2,82f89e8d7832411d19b3b4c1b6031cfb35f642a4fa1af57a2d3d050fb78c34fc.apk,com.baidu.pay4,90836,168408,1,3f60bae956ed671a02c4ae23fdc4a391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0
Banking_r2,82d121aa2d4cfef4be46600dac4a3440bc6e7c0ead902d1fa3c8c6df4ead6341.apk,com.android.testmal1,208169,24560,1,82fb2b41e1e0155c50d2a2c850180cc4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
Banking_r2,753ccbfa75fcb252f7d7737f035a4db65524845af1d3c42931c13b411d059886.apk,com.spectorsoft.eblasterinstaller,158237,337644,1,a9f121fb2ad332072dcbe8041a00dd94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking_r2,8473f9c732d3e026d79c866b47342b39b502ad0ee8859a345c5b61e199372ddc.apk,com.android.security,206594,21316,1,a1593777ac80b828d2d520d24809829d,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
Banking_r2,be8d3e020d6660b032d875bd64ab45f6451fe5605016fe6671b28fe6a2106f4a.apk,com.note.donote,489776,572368,1,41fcd919f753432353eec28dcbde63da,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0
Banking_r2,8003a1ceec40f1ee1c243ebc4975c547e11b42ce6da081a76195d7446edc25cc.apk,com.snapmoth.picoture,376375,200320,27,8a49255610e0b59428ceae7cc6b414f5,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0
Banking_r2,1d5bb50fec40368918166cc219eec948588031daec44cf9b038cdd35ca1e14eb.apk,com.hana.uyuyp,5817830,504260,1,6516ef5bc4c7e16b9f410dce350d2980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
Banking_r2,16caa2036147f0a1a8a6ea4dfe703200238c40dfc9bcbbd6d3e24414cb073f31.apk,org.android.system,14792,0,1,fe415acbdff9b5b95d78c96886339be9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking_r2,419c0b6c07123ba4055967c1f3ee9090d891d34db6823b4174d864a4013d9b15.apk,com.iqeadmcuzf.jdjgl,565483,1365808,,9d78872a5dce556a12de56b09a4c0d4d,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking_r2,7842ead880bd98fb423723383e69db16fdb9ff917fc836522a42159fb7959f94.apk,com.locker.maboo.tow,677250,376320,180,bdb6fea9d867202eac91a87581f4a340,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,0,0,0
Banking_r2,16453710f063af50043033c115fe3a701c1a92519c692d1ef6762508043e4b0b.apk,tzdesg.ulgsmx.tafibr,131330,37908,,9d69fbb8b33c034299145885aa26e63c,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Banking_r2,e52204f2b84dcb08ff6226ef048c51e401d8c51a0b9fd96ed129d8a3e492bec0.apk,com.example.callrecorder,525882,1170260,1,20da5171deab9fe7653e16faf1a7e320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,7,0,0,0
Banking_r2,9745af60d416a5a425743de64d91ab187a92f38beb1720b1b1d6ce20a1e1f962.apk,zzzzzz.xxxxxx.cccccc,69081,28076,,99bde6c0709fcad8978787e74b5a01b8,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Banking_r2,1e96d7deaf37311ef10551c6cb1c913f455035c8eb195f14943217f290bfcf3d.apk,com.android.market,21565,0,13,7b43bbb4370bb1c06fd2c078b82dd916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking_r2,a810f348901ce5619c50fa166ee494c3991b8bec05458dade4f49c3de78dafa4.apk,com.google.game.store,556422,799160,1,24e3f0a5f644f24a0861c7b2f00f1a8a,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Banking_r2,ff82cc0c97dc6588f4b26533c0fa8a88752f6795b6d51fff38fdeb85c82f2051.apk,gaa.gbb.view,38299,47692,1,62d62d94848d1de7821dc29551e91cec,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
Banking_r2,82676e84f12a968e646a25f01f9344b9b3dc69ef2d4850760ac1312b7e4d8970.apk,com.note.donote,496795,575920,1,0106969dd3eebd79992411c8e2079199,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0
Banking_r2,c1d91d42593d9d02b281b5a15a772be6dd75ea1b4e4d69838ae51cd21fb42a3a.apk,com.a,1387058,474468,152,542948de7a03fdb73d7372f125187ac0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
Banking_r2,f9af352ce1b958d9de72f30645c438c54306208c68e331ae63ad169f39aacff1.apk,com.nhnewbank,701740,387756,1,51545dde78d6b7b7a61b1412173ef9b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0
Banking_r2,703cc86d6350e456cff9b2cf90950cdff4a6ad1e122fd2ef82a32b1f1ca29dd4.apk,com.iqeadmcuzf.jdjgl,645057,1365808,,53de7edafa193a6b39393892287d54dd,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking_r2,1f62ef5118c523dc7421165768cab080ec0ffd60dd21dcadbebdf7a5682a082f.apk,com.ppp1.ppp2,231121,494868,2,58cac099d1676e4a3bb4a5cbf42645c4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,0d3b63267ff937111ce8899e0f0d5def865e288912e58f6a361036c1e169a54f.apk,com.note.donote,490506,575928,1,c8887d83dd562cdad6acd74564a2d2ba,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0
Banking_r2,667aea1560ce87db918867aab84ed6faeabf71a71363863ef5587023e60ff7eb.apk,com.kb.abc,2975988,840920,1,a18bfb5da5e773531533d22402a6ce00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Banking_r2,0f27c07b7ea2237d994a0f670319b744ec37caaba7d18aa854b45f6c9a9cdc94.apk,com.ewjkl32,681933,610272,1,2c1031194002ec633c6e97f741274273,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,12,0,0,0
Banking_r2,eb2ce0c84cdd45f5b0c5dbc80efe24d3fe465e88d9254cba2796a595d9eb47a2.apk,com.rzlojet.dwekw,705827,37616,1,2b90fca41272bec8b8ffefbb2456c001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking_r2,1e744587970f653a2d585fb9304cdbff5d5bb77eaec29b015d1ad8e49754f60b.apk,me.jingqian.mix,83511,48896,3,8fc5a9397e84ded85fa9503a1ced1cdc,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,0c98cca2cf961dcdf277ce6ceef9053149ae89e45d770ee6f381b88cc634c352.apk,com.adobe.flashplayer,1281209,560172,11,a95523622a0f51dbbc2d8379ab513d50,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Banking_r2,4e67a4914462b47dc72ba2dc7860d86e9b8c0bc5853b8f9c7df5756b2e72a9fd.apk,com.android.security,207748,22724,1,881ab08a5d13a4019f1872a9b22cc2f3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
Banking_r2,fc5103faea9348f1ffc356571a1f24bd6f850e96d70f78884c465983d3c4b378.apk,com.note.donote,488083,575928,1,913acadab75909fdd2eff669c7ee0276,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0
Banking_r2,4d25c50b9d37e253dbd63012b7924b56cacc7847e2027b5fbf27d80714523d20.apk,com.xinhannewbank,540912,391132,1,0d52e111c933f7694fcf6fbcd141ecf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0
Banking_r2,4551134ab9d8466e5c9d9a24eeeb905ebd91ee89d3f63a0670be04fcf88dddf5.apk,com.seraby088.serabz099,215645,495384,2,04db507be04d7c8f6d720cfd3a6f31de,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,9c87bc135d975d9f290d7b7690e99909954dc26652daa6aa8be1338563abdbe2.apk,com.bull88.bull99,220764,400652,2,3abcbf0740e69c4e23c6b48024891622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,0a3aa1277f35f99771a84f993cd2bd4862c1a829bd652a8661eb31c55050a167.apk,com.google.game.store,556420,799156,1,110001afe867f8e1e79790b2336ec96d,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
Banking_r2,c95f05401542ec70050ddfe1771df3e6a01d925ac7f2f5aac0c3b05cbe4c2662.apk,com.inca.nhyundai,453540,525084,6,f3fa90007a744d541c67e9e8c7fe6fa0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,10,0,0,0
Banking_r2,c5b5a479bd0ce8310a0ace828da2a3152f0462156b4c17ce82ee80630c77519a.apk,com.note.donote,488080,575928,1,3c1e5c7916714ed442ffd7a27165cd40,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0
Banking_r2,81f09639453f26873881148b22e1d59b0daa2a77eaa7ecfb591396438faefeaf.apk,com.incorporateapps.spotylite,1092370,719060,68,566c778465bcd154a2a451732e893128,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,2,1,0,0,0,1,0,0,0,0,0,19,40,0,1,0,0,19,0,0,0
Banking_r2,6ad96e2b5a40d07634cfdaf4b60b78c296d5ada97a98f198b4cb0ccb9c4dd82f.apk,com.trdos.cores,706553,1289768,,fe919cc8b9a8287dac37bc1da9792602,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Banking_r2,a6408087c77ee164ace8800fa008a91ac2c41a004c7a0b940e7ccfe4fe591725.apk,c.l,468037,258512,10,542ea6a39680dc9bcae3f20f58133d78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
Banking_r2,670175109b738851c05977f87872d6e66ee6d28db1b577db649ad0de58d9c8b3.apk,com.za0001.za0002,214062,495108,2,209622b2c709d086686b4b09e6250e75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,921f14d8ed49245077d004cc74d7d792814947949cca9b9d1ed24bcd908166a1.apk,com.google.service,244058,650700,4,1b383bccd7f771b63d17ab91265d52d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Banking_r2,64eb0fbfe86a1c36e713228530f06c40fafed39b42896eb07defe6f6279cd5e4.apk,com.android.security,208726,23172,1,688be1af670b3256f04ceddc7b180cee,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
Banking_r2,3ef61e6781e76c13ab7d5519bc094db1dd2bfbf1ea8bf17cacc45a946155cce4.apk,com.example.adtyk3e,230784,400652,2,8cf15ca3d218fe6c04c26bd1f822643b,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
Banking_r2,73209c34f576fdc87d6d2e9be73562e054a84ff1bf90fa1fa0c7fe99f4689d00.apk,iakmet.powajekkeh.jrpqhtz,893346,88656,1,02985692e377d55eaa4347a77b52d789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Banking_r2,53d292fa1d4c24442e126ea3a8cc85e6bb7ad2d129511e2b590105cd2d9228be.apk,com.android.slientinstall,44740,8780,1,b37eadb5e8945303f56ca5708ef15bf1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Banking_r2,14c1cc3aeb0f2abe373a56f7a971fdab4fb782da36c229f3178cd66e15906b0f.apk,domino.ndroidz.com,2194252,3170792,12,17c6e5865fbfbd84c05f6bcf9078f811,0,0,0,0,0,0,0,11,0,0,0,1,0,5,0,0,0,0,0,3,0,3,0,2,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,14,0,0,0
Banking_r2,8f323287160a176ed2e70e5d2cc5021d0e75393baafcb74ccc70373c9de2dff4.apk,com.mix.kr,240304,494860,2,a681f29dc9fa570565df91ea55eb2b6c,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,3e58efe7e476e211747fe4f376cf91d940639c6e361fbf4badcfe94c4363fbb1.apk,com.paobu.tiaosheng,220256,400744,2,fbb00f3a53242b3eb5a516c1afbd2f62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Banking_r2,a38a8d5c0159e8bc4593f6917211eae387ff30ffc890d953bbcd3c9f897cd586.apk,pl.ncbvd.aoqixiongyingty,4354787,799828,302,d92f94c58c07e6c8ea65184b74e5c5c1,0,0,0,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0
Banking_r2,2ec4a363c20fe6a096c4b950bc624761c595500c5d501743ee77e93c8a61a4ed.apk,com.a,1273766,476920,152,c86f869c81d950951ba8fa5ca8b013b8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
